id,region,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,price,flag,year_map,price_map,odometer_map,fold,pred
1825,knoxville,1996,bmw,excellent,6 cylinders,gas,45986,clean,automatic,rwd,full-size,convertible,silver,tn,15661.0,train,7,1,0,0.0,18054.578489181426
1840,tampa bay area,2014,chevrolet,fair,4 cylinders,gas,88409,clean,automatic,fwd,mid-size,SUV,black,fl,7241.0,train,9,0,0,0.0,11511.655398999821
1848,san antonio,2012,bmw,excellent,6 cylinders,-1,102300,clean,automatic,rwd,full-size,sedan,black,tx,6537.0,train,9,0,0,0.0,12816.822990121902
1867,york,2010,ford,excellent,6 cylinders,diesel,125915,clean,manual,4wd,full-size,truck,white,-1,13665.0,train,8,1,0,0.0,21839.30432486537
1887,wichita,2017,audi,like new,4 cylinders,gas,24981,clean,automatic,fwd,mid-size,SUV,silver,ks,25782.0,train,9,2,0,0.0,24322.61021891863
1888,denver,2013,bmw,good,4 cylinders,gas,70104,rebuilt,manual,4wd,mid-size,SUV,black,co,20370.0,train,9,2,0,0.0,13297.467947138839
1894,dallas / fort worth,2008,bmw,fair,6 cylinders,gas,161668,clean,automatic,fwd,mid-size,SUV,blue,tx,6101.0,train,8,0,0,0.0,4474.352436300084
1895,boulder,2010,subaru,excellent,4 cylinders,gas,161790,clean,automatic,4wd,compact,SUV,blue,co,9967.0,train,8,0,0,0.0,11986.69969072112
1898,richmond,2016,chevrolet,good,4 cylinders,gas,15121,clean,other,fwd,mid-size,sedan,red,va,54146.0,train,9,5,0,0.0,14438.548012047591
1902,scranton / wilkes-barre,2008,bmw,like new,6 cylinders,gas,240985,rebuilt,manual,fwd,mid-size,coupe,orange,pa,6603.0,train,8,0,1,0.0,7913.7927927387755
1916,syracuse,2011,nissan,excellent,4 cylinders,gas,143786,clean,automatic,4wd,mid-size,SUV,black,ny,24623.0,train,8,2,0,0.0,12929.873598289396
1933,boise,2007,bmw,excellent,6 cylinders,diesel,94229,lien,automatic,4wd,mid-size,SUV,white,id,6298.0,train,8,0,0,0.0,16143.059481143695
1942,north jersey,2011,ford,excellent,4 cylinders,gas,108796,clean,automatic,4wd,full-size,pickup,white,nj,19801.0,train,8,1,0,0.0,17130.4197801574
1949,rochester,2011,jeep,excellent,6 cylinders,gas,94529,clean,automatic,4wd,mid-size,SUV,black,ny,9150.0,train,8,0,0,0.0,19396.77885126351
1953,eau claire,2010,bmw,like new,6 cylinders,gas,157498,clean,automatic,4wd,full-size,SUV,grey,wi,7169.0,train,8,0,0,0.0,13222.377542765598
1961,baltimore,2011,toyota,excellent,4 cylinders,gas,170901,clean,automatic,fwd,full-size,SUV,red,md,7852.0,train,8,0,0,0.0,7590.216525984398
1963,grand rapids,1985,ford,good,4 cylinders,-1,114179,clean,manual,fwd,full-size,SUV,blue,mi,10233.0,train,6,0,0,0.0,12374.00725008006
1968,charlotte,2015,ford,excellent,10 cylinders,diesel,43257,clean,automatic,rwd,full-size,truck,white,nc,31846.0,train,9,3,0,0.0,40586.33131402555
1986,bloomington-normal,2001,bmw,excellent,6 cylinders,gas,97821,clean,manual,fwd,compact,sedan,orange,il,5478.0,train,7,0,0,0.0,6174.841023652561
1993,"kansas city, MO",2015,honda,excellent,4 cylinders,gas,124415,salvage,automatic,fwd,mid-size,sedan,black,mo,18312.0,train,9,1,0,0.0,6697.740888763811
1994,salt lake city,2006,chevrolet,excellent,6 cylinders,diesel,155563,rebuilt,automatic,4wd,full-size,truck,silver,ut,23603.0,train,8,2,0,0.0,18055.12289621435
1996,richmond,2006,toyota,fair,4 cylinders,gas,169517,clean,automatic,fwd,full-size,SUV,black,-1,4002.0,train,8,0,0,0.0,3135.5559520618626
2012,"washington, DC",1987,chevrolet,good,8 cylinders,gas,104644,clean,other,rwd,full-size,coupe,black,dc,4405.0,train,6,0,0,0.0,9648.036699923605
2013,stockton,2015,volkswagen,good,4 cylinders,gas,78489,clean,automatic,fwd,compact,sedan,white,ca,6299.0,train,9,0,0,0.0,10185.387057453609
2036,knoxville,2001,ram,excellent,6 cylinders,diesel,200729,clean,automatic,4wd,mid-size,truck,silver,tn,37833.0,train,7,3,1,0.0,18691.662775808374
2043,rochester,1994,ford,excellent,8 cylinders,gas,178356,clean,automatic,4wd,mid-size,SUV,blue,ny,22049.0,train,7,2,1,0.0,12631.067673809035
2075,philadelphia,2016,kia,excellent,4 cylinders,gas,93843,clean,automatic,fwd,mid-size,sedan,black,pa,8448.0,train,9,0,0,0.0,10943.353744359636
2079,flint,1989,ford,excellent,8 cylinders,gas,133330,clean,automatic,rwd,full-size,truck,green,mi,9622.0,train,6,0,0,0.0,11515.862807026793
2081,fayetteville,2010,buick,excellent,4 cylinders,-1,129271,clean,automatic,fwd,compact,sedan,black,nc,6544.0,train,8,0,0,0.0,8000.785879555284
2094,central NJ,2014,volkswagen,excellent,4 cylinders,gas,90258,rebuilt,automatic,fwd,mid-size,sedan,black,nj,7631.0,train,9,0,0,0.0,8846.143379904268
2102,eastern CT,2015,bmw,excellent,6 cylinders,gas,42415,clean,automatic,rwd,full-size,coupe,grey,ct,34755.0,train,9,3,0,0.0,24479.057062892352
2107,new orleans,2013,bmw,excellent,6 cylinders,gas,4054,clean,automatic,rwd,full-size,coupe,blue,la,18150.0,train,9,1,0,0.0,25365.450688566485
2115,watertown,2012,ford,like new,6 cylinders,gas,96471,clean,automatic,4wd,full-size,SUV,black,ny,6773.0,train,9,0,0,0.0,15966.483469724066
2126,orange county,2013,ram,excellent,6 cylinders,diesel,126152,clean,automatic,rwd,full-size,truck,white,-1,24879.0,train,9,2,0,0.0,29748.352627800658
2130,rochester,1969,chevrolet,excellent,6 cylinders,gas,23447,clean,manual,rwd,full-size,SUV,green,ny,16545.0,train,4,1,0,0.0,19803.741993248248
2148,fargo / moorhead,2007,honda,good,4 cylinders,gas,107606,-1,automatic,fwd,compact,-1,white,mn,6050.0,train,8,0,0,0.0,7660.566357850339
2155,san antonio,2014,volkswagen,good,4 cylinders,gas,111163,clean,automatic,fwd,mid-size,sedan,blue,tx,5774.0,train,9,0,0,0.0,7191.342604689996
2171,nashville,2012,honda,like new,6 cylinders,gas,164226,clean,automatic,fwd,full-size,truck,black,tn,17307.0,train,9,1,0,0.0,9955.661604052131
2180,san diego,2007,nissan,good,4 cylinders,gas,243409,clean,automatic,fwd,full-size,sedan,black,ca,1439.0,train,8,0,1,0.0,3691.6262839643114
2196,philadelphia,2013,mercedes-benz,excellent,4 cylinders,gas,43512,clean,automatic,fwd,mid-size,sedan,silver,pa,7763.0,train,9,0,0,0.0,18106.486473939087
2218,mohave county,2021,ford,new,6 cylinders,diesel,843,clean,automatic,4wd,full-size,SUV,black,az,60771.0,train,9,6,0,0.0,39009.579060776116
2222,tulsa,2008,toyota,like new,6 cylinders,gas,110073,rebuilt,automatic,4wd,full-size,SUV,black,ok,14972.0,train,8,1,0,0.0,12383.444883914794
2227,chicago,2017,mitsubishi,excellent,4 cylinders,gas,46852,clean,automatic,fwd,mid-size,SUV,blue,il,23333.0,train,9,2,0,0.0,19485.83877026813
2254,las vegas,2011,bmw,good,6 cylinders,gas,138458,clean,automatic,fwd,full-size,sedan,black,-1,8022.0,train,8,0,0,0.0,8764.488407196171
2259,syracuse,2012,acura,excellent,6 cylinders,gas,57079,clean,automatic,4wd,mid-size,SUV,white,ny,28057.0,train,9,2,0,0.0,14918.030574588362
2275,chicago,2006,bmw,excellent,6 cylinders,gas,39177,clean,automatic,rwd,mid-size,sedan,blue,il,10996.0,train,8,1,0,0.0,17642.983702954123
2295,sheboygan,2014,bmw,excellent,6 cylinders,gas,80367,clean,other,4wd,full-size,SUV,black,wi,10831.0,train,9,1,0,0.0,17595.996337802047
2311,mcallen / edinburg,2016,ford,excellent,4 cylinders,gas,37122,rebuilt,automatic,fwd,mid-size,sedan,grey,tx,16612.0,train,9,1,0,0.0,20076.196972868052
2324,new york city,2013,honda,good,6 cylinders,gas,75334,clean,automatic,fwd,mid-size,SUV,black,-1,4533.0,train,9,0,0,0.0,10762.353481228716
2325,albany,1986,jeep,excellent,6 cylinders,gas,84198,lien,automatic,4wd,full-size,SUV,black,ny,17324.0,train,6,1,0,0.0,13182.487794370132
2327,western slope,1997,ram,fair,6 cylinders,gas,179053,clean,manual,4wd,full-size,truck,silver,-1,19691.0,train,7,1,1,0.0,10723.281928924147
2332,east idaho,2009,bmw,excellent,6 cylinders,gas,17057,rebuilt,manual,rwd,mid-size,sedan,silver,id,8602.0,train,8,0,0,0.0,19477.43082073042
2334,mcallen / edinburg,2016,honda,like new,4 cylinders,gas,50243,clean,automatic,fwd,compact,sedan,black,tx,14015.0,train,9,1,0,0.0,11344.44518628596
2348,los angeles,2011,lexus,excellent,6 cylinders,gas,81397,clean,automatic,4wd,mid-size,SUV,black,ca,27272.0,train,8,2,0,0.0,18853.941608922647
2360,rochester,1999,dodge,good,4 cylinders,gas,136650,clean,automatic,fwd,compact,truck,black,ny,8451.0,train,7,0,0,0.0,8139.176496822225
2386,rhode island,2003,bmw,fair,6 cylinders,gas,135285,clean,manual,4wd,mid-size,SUV,black,ri,6276.0,train,8,0,0,0.0,6506.571812108967
2401,los angeles,2013,volkswagen,excellent,6 cylinders,gas,118782,clean,automatic,fwd,mid-size,sedan,black,ca,7709.0,train,9,0,0,0.0,9800.696815138119
2405,show low,2002,ford,fair,8 cylinders,diesel,158523,clean,automatic,4wd,full-size,truck,red,az,15336.0,train,8,1,0,0.0,12909.05113640286
2416,prescott,1994,saturn,good,4 cylinders,gas,22721,-1,manual,rwd,compact,-1,yellow,az,13826.0,train,7,1,0,0.0,16537.218755326572
2445,albany,2018,chevrolet,good,8 cylinders,gas,2309,clean,automatic,rwd,compact,truck,black,ny,15092.0,train,9,1,0,0.0,34195.15039713803
2447,delaware,1996,jeep,excellent,6 cylinders,diesel,139860,-1,other,4wd,full-size,-1,blue,de,24080.0,train,7,2,0,0.0,18947.769777795034
2470,orlando,2001,nissan,like new,6 cylinders,gas,90976,clean,automatic,fwd,full-size,van,blue,fl,5246.0,train,7,0,0,0.0,13058.962969192507
2477,fredericksburg,2011,toyota,excellent,6 cylinders,gas,101684,clean,manual,fwd,full-size,SUV,black,va,7345.0,train,8,0,0,0.0,12079.32140718919
2480,cleveland,2006,subaru,good,4 cylinders,gas,209813,rebuilt,automatic,fwd,mid-size,wagon,silver,oh,8108.0,train,8,0,1,0.0,5258.685996441221
2483,billings,2001,ram,fair,6 cylinders,gas,153224,clean,manual,4wd,full-size,pickup,silver,mt,12660.0,train,7,1,0,0.0,10084.80602873169
2486,milwaukee,2011,nissan,like new,4 cylinders,gas,126342,lien,automatic,4wd,mid-size,SUV,black,wi,14302.0,train,8,1,0,0.0,13768.639797049096
2494,waterloo / cedar falls,2016,chevrolet,fair,4 cylinders,gas,104118,clean,automatic,fwd,compact,sedan,black,ia,17003.0,train,9,1,0,0.0,8259.739030529752
2495,eugene,2015,ford,like new,6 cylinders,diesel,61860,clean,automatic,4wd,full-size,pickup,silver,or,35344.0,train,9,3,0,0.0,31768.392810584028
2518,chico,1998,ford,good,6 cylinders,gas,29212,clean,automatic,rwd,full-size,sedan,silver,ca,24242.0,train,7,2,0,0.0,16166.508769216154
2522,rhode island,2013,audi,excellent,6 cylinders,gas,104190,rebuilt,automatic,fwd,mid-size,SUV,black,ri,18737.0,train,9,1,0,0.0,13636.719156303565
2524,cape cod / islands,2010,bmw,excellent,6 cylinders,gas,118598,clean,automatic,4wd,full-size,sedan,black,ma,6088.0,train,8,0,0,0.0,12500.680302677902
2573,western slope,1989,bmw,excellent,6 cylinders,gas,126331,clean,manual,rwd,compact,sedan,blue,co,8487.0,train,6,0,0,0.0,9720.823189731858
2576,hudson valley,2017,mazda,excellent,4 cylinders,gas,92460,clean,automatic,fwd,compact,wagon,silver,ny,14350.0,train,9,1,0,0.0,8531.319761594352
2580,mcallen / edinburg,2017,mercury,excellent,4 cylinders,gas,160158,clean,automatic,fwd,mid-size,sedan,red,tx,13400.0,train,9,1,0,0.0,6383.476021769397
2588,syracuse,2010,nissan,excellent,4 cylinders,gas,158651,clean,automatic,fwd,mid-size,SUV,black,ny,29531.0,train,8,2,0,0.0,8606.087423138193
2592,south jersey,2010,buick,excellent,4 cylinders,gas,123156,clean,automatic,fwd,mid-size,sedan,blue,nj,4972.0,train,8,0,0,0.0,8549.161631616122
2593,pittsburgh,1986,ford,like new,8 cylinders,gas,133071,clean,automatic,rwd,full-size,truck,white,pa,21320.0,train,6,2,0,0.0,16073.764096424376
2595,duluth / superior,2018,chevrolet,excellent,6 cylinders,gas,11790,salvage,automatic,rwd,mid-size,sedan,black,mn,33033.0,train,9,3,0,0.0,29801.990130759536
2602,zanesville / cambridge,2004,cadillac,excellent,8 cylinders,gas,177947,clean,automatic,fwd,full-size,sedan,black,oh,7035.0,train,8,0,1,0.0,6243.822537227838
2609,baltimore,2010,chevrolet,excellent,6 cylinders,gas,91020,clean,automatic,fwd,mid-size,coupe,blue,md,9293.0,train,8,0,0,0.0,13254.567027727368
2612,tallahassee,2012,honda,excellent,4 cylinders,gas,101945,clean,other,fwd,full-size,sedan,silver,fl,7518.0,train,9,0,0,0.0,6367.840947823589
2615,stockton,2013,chevrolet,excellent,4 cylinders,gas,113696,clean,automatic,4wd,full-size,SUV,black,ca,7999.0,train,9,0,0,0.0,16724.72211019576
2638,baltimore,2008,ram,excellent,8 cylinders,diesel,258473,clean,automatic,rwd,full-size,pickup,white,md,5049.0,train,8,0,1,0.0,16015.177771933526
2646,richmond,2013,chevrolet,good,10 cylinders,diesel,20400,clean,automatic,4wd,full-size,truck,black,va,24356.0,train,9,2,0,0.0,27500.60989035088
2648,central NJ,2003,ford,good,8 cylinders,gas,53824,rebuilt,manual,rwd,mid-size,truck,white,nj,36241.0,train,8,3,0,0.0,13562.511250887817
2663,dallas / fort worth,2014,honda,excellent,6 cylinders,gas,40917,clean,automatic,fwd,full-size,SUV,white,tx,35677.0,train,9,3,0,0.0,17802.37558243188
2673,reno / tahoe,2015,ford,excellent,6 cylinders,gas,115245,clean,automatic,4wd,full-size,pickup,black,ca,28612.0,train,9,2,0,0.0,22851.007415679902
2676,central NJ,2001,toyota,good,6 cylinders,gas,131957,clean,manual,rwd,mid-size,coupe,silver,nj,2831.0,train,7,0,0,0.0,6827.274516236365
2683,wausau,1998,buick,excellent,4 cylinders,gas,106804,clean,automatic,fwd,mid-size,sedan,blue,wi,1752.0,train,7,0,0,0.0,6160.512244044849
2692,wichita,2017,buick,excellent,4 cylinders,gas,61275,clean,automatic,fwd,mid-size,sedan,silver,ks,24454.0,train,9,2,0,0.0,19851.646585777075
2695,sarasota-bradenton,2013,hyundai,like new,4 cylinders,gas,58920,salvage,automatic,fwd,mid-size,sedan,black,fl,6905.0,train,9,0,0,0.0,10333.305685028467
2713,tallahassee,2012,kia,excellent,4 cylinders,gas,216271,salvage,automatic,fwd,compact,sedan,blue,-1,11424.0,train,9,1,1,0.0,6362.634214540682
2739,denver,2014,cadillac,good,4 cylinders,gas,137850,clean,automatic,fwd,mid-size,coupe,red,-1,5555.0,train,9,0,0,0.0,6934.589250238351
2765,phoenix,2005,ford,like new,8 cylinders,gas,132394,clean,manual,rwd,full-size,truck,green,az,8758.0,train,8,0,0,0.0,11771.450237646097
2767,janesville,2010,ford,excellent,4 cylinders,gas,206366,clean,automatic,rwd,full-size,pickup,green,wi,19424.0,train,8,1,1,0.0,11831.435407354902
2774,south florida,2014,gmc,excellent,4 cylinders,gas,10435,rebuilt,automatic,fwd,compact,SUV,white,fl,20442.0,train,9,2,0,0.0,16278.582471571543
2777,colorado springs,2013,chevrolet,excellent,4 cylinders,gas,170459,clean,automatic,4wd,mid-size,SUV,silver,-1,10091.0,train,9,0,0,0.0,13518.398256170203
2781,new orleans,1969,dodge,good,8 cylinders,gas,68040,clean,automatic,rwd,full-size,coupe,green,la,21415.0,train,4,2,0,0.0,12309.012095685048
2783,greensboro,2011,ram,excellent,8 cylinders,diesel,83058,clean,automatic,4wd,full-size,pickup,white,-1,17888.0,train,8,1,0,0.0,31591.605363915292
2810,rhode island,2015,nissan,excellent,4 cylinders,gas,71129,clean,automatic,fwd,mid-size,SUV,blue,-1,9146.0,train,9,0,0,0.0,13874.198206129955
2812,hartford,2015,kia,excellent,4 cylinders,-1,70723,rebuilt,automatic,fwd,compact,sedan,white,ct,7535.0,train,9,0,0,0.0,12987.58767242175
2817,san diego,1992,ford,excellent,4 cylinders,gas,166611,clean,automatic,fwd,mid-size,pickup,red,ca,19301.0,train,7,1,0,0.0,8130.837947054462
2842,pittsburgh,2013,mazda,good,4 cylinders,gas,49111,clean,manual,fwd,compact,hatchback,white,pa,5520.0,train,9,0,0,0.0,10859.001996088959
2859,seattle-tacoma,1999,cadillac,good,6 cylinders,gas,213928,parts only,manual,fwd,full-size,SUV,black,wa,3236.0,train,7,0,1,0.0,4388.264555953486
2863,upper peninsula,2015,ford,excellent,6 cylinders,gas,65991,clean,manual,rwd,full-size,sedan,black,mi,7069.0,train,9,0,0,0.0,20721.698079770584
2864,st cloud,2008,ram,excellent,6 cylinders,diesel,97922,clean,automatic,4wd,full-size,pickup,blue,mn,19264.0,train,8,1,0,0.0,22199.073573181635
2872,lexington,2016,chevrolet,excellent,4 cylinders,gas,107772,clean,automatic,fwd,mid-size,coupe,green,ky,13893.0,train,9,1,0,0.0,10918.624509024796
2878,wyoming,2003,mazda,good,4 cylinders,gas,133478,rebuilt,automatic,fwd,mid-size,sedan,black,wy,3294.0,train,8,0,0,0.0,4483.110985704369
2881,orlando,1985,ford,excellent,6 cylinders,gas,60329,clean,manual,fwd,mid-size,van,black,fl,18424.0,train,6,1,0,0.0,12261.749678187683
2888,bend,1988,chevrolet,good,8 cylinders,gas,166882,clean,manual,rwd,full-size,truck,brown,or,8378.0,train,6,0,0,0.0,9316.936307867923
2891,louisville,1996,chevrolet,like new,8 cylinders,gas,85751,clean,manual,4wd,full-size,SUV,orange,ky,16599.0,train,7,1,0,0.0,15991.879164677553
2917,mohave county,2008,chevrolet,excellent,8 cylinders,gas,125641,salvage,automatic,rwd,mid-size,sedan,black,az,11254.0,train,8,1,0,0.0,9490.627148698331
2927,nashville,2004,ford,fair,6 cylinders,gas,115426,clean,manual,rwd,full-size,truck,white,tn,21449.0,train,8,2,0,0.0,13685.816639758192
2944,la salle co,2017,mini,like new,4 cylinders,gas,102989,clean,manual,fwd,compact,hatchback,black,il,8066.0,train,9,0,0,0.0,9483.306189157964
2946,chicago,2016,volkswagen,like new,4 cylinders,gas,1436,rebuilt,automatic,fwd,compact,sedan,white,il,13053.0,train,9,1,0,0.0,14084.596613969185
2963,fort wayne,2005,chevrolet,good,8 cylinders,gas,104358,rebuilt,automatic,fwd,full-size,sedan,silver,-1,5491.0,train,8,0,0,0.0,5358.597952723752
2966,san luis obispo,2015,buick,excellent,4 cylinders,gas,-1,clean,automatic,fwd,full-size,sedan,blue,-1,8019.0,train,9,0,0,0.0,21426.84626901676
2969,holland,2001,ram,excellent,6 cylinders,diesel,140148,clean,automatic,4wd,full-size,truck,green,mi,36412.0,train,7,3,0,0.0,17942.015584599416
2971,long island,2014,chevrolet,excellent,6 cylinders,gas,49743,clean,automatic,rwd,full-size,SUV,black,ny,25935.0,train,9,2,0,0.0,23782.801770283524
2978,north dakota,2012,bmw,excellent,6 cylinders,gas,98505,clean,automatic,rwd,mid-size,sedan,black,nd,14548.0,train,9,1,0,0.0,16365.183743559599
2979,amarillo,2009,ford,good,8 cylinders,gas,163333,clean,manual,fwd,full-size,van,white,tx,8854.0,train,8,0,0,0.0,8382.309067977587
2983,nashville,2011,volkswagen,excellent,4 cylinders,gas,107148,clean,manual,fwd,mid-size,coupe,black,tn,7973.0,train,8,0,0,0.0,8984.661867264194
2993,springfield,2003,ram,excellent,8 cylinders,diesel,154320,clean,automatic,4wd,full-size,pickup,black,il,21357.0,train,8,2,0,0.0,22826.786834147522
3009,columbus,2014,toyota,excellent,4 cylinders,hybrid,132105,rebuilt,automatic,fwd,compact,hatchback,white,oh,12260.0,train,9,1,0,0.0,7637.278157334679
3024,central NJ,2009,ford,excellent,6 cylinders,gas,205657,clean,automatic,4wd,full-size,SUV,black,nj,3454.0,train,8,0,1,0.0,11247.761502184485
3037,lexington,2003,bmw,excellent,4 cylinders,gas,135708,clean,manual,fwd,compact,coupe,blue,ky,6968.0,train,8,0,0,0.0,6945.755597641193
3054,rhode island,2012,chevrolet,excellent,6 cylinders,gas,94999,clean,automatic,4wd,mid-size,SUV,black,ri,16391.0,train,9,1,0,0.0,17208.3702182612
3065,mansfield,2014,bmw,excellent,6 cylinders,gas,93882,rebuilt,automatic,fwd,mid-size,sedan,blue,oh,10264.0,train,9,0,0,0.0,13665.010643964799
3066,bowling green,2012,chevrolet,excellent,6 cylinders,gas,151607,rebuilt,automatic,fwd,mid-size,SUV,green,ky,2807.0,train,9,0,0,0.0,9113.610053395045
3072,philadelphia,2012,volkswagen,like new,4 cylinders,gas,134472,clean,automatic,fwd,mid-size,sedan,blue,pa,4492.0,train,9,0,0,0.0,7027.762322741584
3086,colorado springs,1995,ford,excellent,8 cylinders,gas,114018,clean,automatic,4wd,full-size,SUV,black,co,23485.0,train,7,2,0,0.0,15489.328231169739
3097,fredericksburg,1988,ford,good,8 cylinders,diesel,128935,clean,automatic,4wd,full-size,truck,white,va,36936.0,train,6,3,0,0.0,16896.507232490832
3102,wilmington,2010,ford,excellent,4 cylinders,gas,144041,clean,automatic,fwd,full-size,SUV,black,de,14349.0,train,8,1,0,0.0,10083.556907508448
3112,milwaukee,2013,honda,excellent,6 cylinders,-1,122881,clean,automatic,fwd,full-size,sedan,red,wi,6829.0,train,9,0,0,0.0,7738.954294528373
3119,jacksonville,2009,ford,excellent,4 cylinders,gas,158009,clean,automatic,fwd,mid-size,sedan,grey,fl,7032.0,train,8,0,0,0.0,8102.711322991527
3128,rochester,1995,toyota,fair,8 cylinders,gas,202636,clean,manual,rwd,full-size,pickup,green,-1,18013.0,train,7,1,1,0.0,5208.264441226431
3132,daytona beach,2011,chevrolet,excellent,6 cylinders,gas,92382,clean,manual,fwd,full-size,sedan,grey,fl,5938.0,train,8,0,0,0.0,12884.382554733467
3135,east idaho,1999,bmw,excellent,6 cylinders,gas,198557,clean,manual,fwd,mid-size,sedan,red,id,6251.0,train,7,0,1,0.0,5856.471249353377
3140,pensacola,2011,ford,excellent,8 cylinders,gas,76617,clean,automatic,4wd,full-size,truck,silver,fl,17262.0,train,8,1,0,0.0,15924.854143672874
3141,spokane / coeur d'alene,2004,ram,fair,8 cylinders,diesel,304009,clean,automatic,rwd,full-size,pickup,black,id,7672.0,train,8,0,1,0.0,13005.728464396909
